,component,componentType,stage,testType,date,runNumber,passed,problems,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value,result1_key,result1_value
245,20UPBBC0000246,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.02
246,20UPBBC0000247,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
247,20UPBBC0000248,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
248,20UPBBC0000249,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
249,20UPBBC0000250,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
250,20UPBBC0000251,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,1.97
251,20UPBBC0000252,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
252,20UPBBC0000253,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
253,20UPBBC0000254,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
254,20UPBBC0000255,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
255,20UPBBC0000256,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
256,20UPBBC0000257,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
257,20UPBBC0000258,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
258,20UPBBC0000259,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
259,20UPBBC0000260,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
260,20UPBBC0000261,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
261,20UPBBC0000262,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
262,20UPBBC0000263,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
263,20UPBBC0000264,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
264,20UPBBC0000265,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
265,20UPBBC0000266,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
266,20UPBBC0000267,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
267,20UPBBC0000268,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
268,20UPBBC0000269,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,1.97
269,20UPBBC0000270,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
270,20UPBBC0000271,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
271,20UPBBC0000272,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
272,20UPBBC0000273,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
273,20UPBBC0000274,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
274,20UPBBC0000275,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
275,20UPBBC0000276,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
276,20UPBBC0000277,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,1.91
277,20UPBBC0000278,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
278,20UPBBC0000279,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
279,20UPBBC0000280,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
280,20UPBBC0000281,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
281,20UPBBC0000282,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
282,20UPBBC0000283,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
283,20UPBBC0000284,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
284,20UPBBC0000285,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,1.91
285,20UPBBC0000286,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
286,20UPBBC0000287,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
287,20UPBBC0000288,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
288,20UPBBC0000289,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
289,20UPBBC0000290,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
290,20UPBBC0000291,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
291,20UPBBC0000292,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.09
292,20UPBBC0000293,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
293,20UPBBC0000294,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
294,20UPBBC0000295,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
295,20UPBBC0000296,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
296,20UPBBC0000297,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
297,20UPBBC0000298,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
298,20UPBBC0000299,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
299,20UPBBC0000300,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
300,20UPBBC0000301,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
301,20UPBBC0000302,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
302,20UPBBC0000303,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,1.95
303,20UPBBC0000304,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
304,20UPBBC0000305,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
305,20UPBBC0000306,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
306,20UPBBC0000307,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
307,20UPBBC0000308,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
308,20UPBBC0000309,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
309,20UPBBC0000310,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
310,20UPBBC0000311,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
311,20UPBBC0000312,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
312,20UPBBC0000313,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
313,20UPBBC0000314,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
314,20UPBBC0000315,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
315,20UPBBC0000316,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
316,20UPBBC0000317,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
317,20UPBBC0000318,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
318,20UPBBC0000319,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
319,20UPBBC0000320,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.18
320,20UPBBC0000321,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
321,20UPBBC0000322,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
322,20UPBBC0000323,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.04
323,20UPBBC0000324,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
324,20UPBBC0000325,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
325,20UPBBC0000326,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
326,20UPBBC0000327,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
327,20UPBBC0000328,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
328,20UPBBC0000329,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
329,20UPBBC0000330,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
330,20UPBBC0000331,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
331,20UPBBC0000332,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
332,20UPBBC0000333,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
333,20UPBBC0000334,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,1.97
334,20UPBBC0000335,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
335,20UPBBC0000336,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
336,20UPBBC0000337,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
337,20UPBBC0000338,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
338,20UPBBC0000339,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
339,20UPBBC0000340,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
340,20UPBBC0000341,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
341,20UPBBC0000342,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,1.98
342,20UPBBC0000343,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
343,20UPBBC0000344,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
344,20UPBBC0000345,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
345,20UPBBC0000346,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
346,20UPBBC0000347,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
347,20UPBBC0000348,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
348,20UPBBC0000349,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
349,20UPBBC0000350,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
350,20UPBBC0000351,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
351,20UPBBC0000352,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
352,20UPBBC0000353,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
353,20UPBBC0000354,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
354,20UPBBC0000355,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
355,20UPBBC0000356,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
356,20UPBBC0000357,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
357,20UPBBC0000358,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
358,20UPBBC0000359,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.12
359,20UPBBC0000360,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
360,20UPBBC0000361,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
361,20UPBBC0000362,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
362,20UPBBC0000363,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
363,20UPBBC0000364,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
364,20UPBBC0000365,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
365,20UPBBC0000366,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
366,20UPBBC0000367,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
367,20UPBBC0000368,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
