,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value
356,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0357,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
357,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0358,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
358,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0359,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
359,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0360,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
360,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0361,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
361,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0362,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
362,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0363,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
363,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0364,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
364,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0365,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
365,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0366,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
366,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0367,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
367,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0368,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
368,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0369,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
369,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0370,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
370,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0371,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
371,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0372,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
372,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0373,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
373,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0374,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
374,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0375,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
375,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0376,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
376,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0377,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
377,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0378,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
378,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0379,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
379,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0380,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
380,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0381,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
381,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0382,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
382,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0383,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
383,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0384,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
384,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0385,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
385,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0386,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
386,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0387,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
387,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0388,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
388,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0389,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
389,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0390,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
390,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0391,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
391,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0392,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
392,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0393,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
393,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0394,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
394,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0395,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
395,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0396,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
396,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0397,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
397,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0398,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
398,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0399,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
399,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0400,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
400,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0401,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
401,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0402,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
402,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0403,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
403,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0404,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
404,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0405,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
405,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0406,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
406,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0407,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
407,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0408,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
408,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0409,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
409,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0410,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
410,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0411,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
411,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0412,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
412,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0413,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
413,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0414,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
414,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0415,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
415,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0416,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
416,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0417,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
417,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0418,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
418,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0419,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
419,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0420,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
420,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0421,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
421,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0422,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
422,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0423,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
423,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0424,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
424,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0425,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
425,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0426,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
426,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0427,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
427,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0428,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
428,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0429,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
429,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0430,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
430,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0431,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
431,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0432,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
432,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0433,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
433,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0434,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
434,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0435,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
435,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0436,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
436,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0437,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
437,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0438,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
438,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0439,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
439,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0440,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
440,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0441,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
441,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0442,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
442,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0443,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
443,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0444,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
444,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0445,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
445,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0446,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
446,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0447,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
447,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0448,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
448,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0449,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
449,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0450,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
450,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0451,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
451,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0452,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
452,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0453,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
453,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0454,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
454,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0455,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
455,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0456,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
456,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0457,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
457,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0458,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
458,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0459,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
459,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0460,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
460,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0461,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
461,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0462,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
462,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0463,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
463,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0464,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
464,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0465,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
465,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0466,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
466,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0467,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
467,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0468,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
468,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0469,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
469,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0470,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
470,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0471,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
471,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0472,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
472,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0473,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
473,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0474,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
474,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0475,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
475,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0476,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
476,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0477,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
477,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0478,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
478,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0479,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
479,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0480,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
480,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0481,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
481,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0482,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
482,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0483,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
483,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0484,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
484,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0485,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
485,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0486,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
486,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0487,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
487,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0488,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
488,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0489,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
489,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0490,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
490,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0491,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
491,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0492,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
492,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0493,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
493,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0494,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
494,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0495,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
495,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0496,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
496,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0497,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
497,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0498,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
498,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0499,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
499,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0500,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
500,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0501,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
501,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0502,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
502,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0503,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
503,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0504,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
504,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0505,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
505,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0506,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
506,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0507,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
507,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0508,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
508,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0509,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
509,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0510,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
510,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0511,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
511,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0512,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
512,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0513,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
513,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0514,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
514,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0515,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
515,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0516,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
516,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0517,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
517,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0518,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
518,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0519,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
519,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0520,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
520,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0521,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
521,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0522,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
522,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0523,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
523,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0524,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
524,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0525,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
525,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0526,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
526,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0527,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
527,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0528,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
528,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0529,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
529,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0530,Delivery_Date,2024-03-05,Supplier_Batch_Reference,x
530,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0531,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
531,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0532,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
532,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0533,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
533,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0534,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
